FECHA Y HORA,Presión atmosférica (mmHg),Temperatura Ambiente (Celsius),Velocidad del Viento (m/s),Dirección del viento (°),Humedad Relativa (%),Radiación Solar (W/m²),Precipitación (mm),NO2 (µg/m³),NO (µg/m³),NOX (µg/m³),CO (µg/m³),O3 (µg/m³),SO2 (µg/m³),TRS (µg/m³),PM10 (µg/m³),PM2.5 (µg/m³)
05/17/2024 03:00:00 AM,694.751,23.196,1.144,209.921,86.705,0,0,NA,NA,NA,NA,14.535,NA,5.223,11.253,5.003
05/17/2024 04:00:00 AM,694.785,22.559,0.985,252.6,91.229,0,0,NA,NA,NA,NA,3.926,NA,9.78,15.78,7.042
05/17/2024 05:00:00 AM,695.135,22.356,1.544,107.106,92.096,0,0,NA,NA,NA,NA,3.926,NA,9.569,18.245,8.242
05/17/2024 06:00:00 AM,695.483,22.426,0.767,139.651,92.296,1.546,0,NA,NA,NA,NA,3.926,NA,9.382,18.326,7.865
05/17/2024 07:00:00 AM,695.562,22.884,0.942,197.055,90.288,57.371,0,NA,NA,NA,NA,3.926,NA,6.094,19.772,7.363
05/17/2024 08:00:00 AM,695.757,23.764,1.548,61.292,86.94,118.575,0,NA,NA,NA,NA,4.933,NA,6.157,20.75,7.768
05/17/2024 09:00:00 AM,695.7,24.545,2.83,238.311,84.032,276.353,0,NA,NA,NA,NA,14.622,NA,4.963,22.029,7.972
05/17/2024 10:00:00 AM,695.591,25.988,3.042,237.604,78.014,389.357,0,NA,NA,NA,NA,28.296,NA,4.129,24.761,7.836
05/17/2024 11:00:00 AM,695.159,27.674,2.587,252.839,68.625,502.827,0,NA,NA,NA,NA,48.241,NA,3.352,22.704,7.125
05/17/2024 12:00:00 PM,694.783,30.018,2.734,249.902,60.486,527.348,0,NA,NA,NA,NA,62.188,NA,2.797,16.663,6.414
05/17/2024 01:00:00 PM,694.413,29.398,5.642,323.721,67.559,470.637,0,NA,NA,NA,NA,49.5,NA,3.003,21.401,7.175
05/17/2024 02:00:00 PM,693.947,28.738,5.494,321.697,70.583,309.428,0,NA,NA,NA,NA,44.261,NA,2.247,10.183,5.291
05/17/2024 03:00:00 PM,693.614,28.358,4.648,316.183,72.58,276.176,0,NA,NA,NA,NA,46.855,NA,2.14,10.348,5.44
05/17/2024 04:00:00 PM,693.342,27.734,3.307,297.346,74.333,100.388,0,NA,NA,NA,NA,57.615,NA,2.473,14.606,8.004
05/17/2024 05:00:00 PM,693.438,27.035,2.723,322.098,77.941,51.394,0,NA,NA,NA,NA,51.572,NA,2.44,12.919,6.509
05/17/2024 06:00:00 PM,693.892,26.774,2.116,334.864,79.725,17.641,0,NA,NA,NA,NA,42.73,NA,3.327,16.478,9.899
05/17/2024 07:00:00 PM,694.129,26.347,1.74,325.032,82.1,0.451,0,NA,NA,NA,NA,34.503,NA,3.463,17.879,9.445
05/17/2024 08:00:00 PM,694.696,25.85,1.668,19.368,84.989,0,0,NA,NA,NA,NA,23.7,NA,3.806,24.123,12.021
05/17/2024 09:00:00 PM,695.219,25.516,1.273,51.408,83.68,0,0,NA,NA,NA,NA,20.902,NA,4.116,21.203,9.398
05/17/2024 10:00:00 PM,695.572,25.27,1.015,66.297,83.572,0,0,NA,NA,NA,NA,19.508,NA,3.616,18.809,8.937
05/17/2024 11:00:00 PM,695.754,24.684,1.231,55.425,80.757,0,0,NA,NA,NA,NA,20.058,NA,3.554,16.701,7.27
05/18/2024 12:00:00 AM,695.963,24.275,1.425,111.313,79.374,0,0,NA,NA,NA,NA,18.4,NA,3.222,11.741,5.646
05/18/2024 01:00:00 AM,695.675,23.999,1.666,101.956,77.519,0,0,NA,NA,NA,NA,18.375,NA,1.796,10.968,4.727
05/18/2024 02:00:00 AM,695.091,23.687,1.944,40.38,77.506,0,0,NA,NA,NA,NA,17.734,NA,1.362,9.326,4.248
05/18/2024 03:00:00 AM,694.856,23.366,1.25,86.204,77.307,0,0,NA,NA,NA,NA,12.675,NA,1.157,9.864,4.389
05/18/2024 04:00:00 AM,694.857,23.136,1.003,24.523,77.93,0,0,NA,NA,NA,NA,12.924,NA,1.429,10.383,4.444
05/18/2024 05:00:00 AM,695.103,22.595,0.855,236.341,84.296,0,0,NA,NA,NA,NA,3.926,NA,5.086,13.47,6.405
05/18/2024 06:00:00 AM,695.565,22.238,1.434,32.096,84.765,1.047,0,NA,NA,NA,NA,3.926,NA,3.221,14.852,7.144
05/18/2024 07:00:00 AM,695.303,23.116,1.567,80.311,78.685,112.987,0,NA,NA,NA,NA,7.121,NA,1.938,12.691,5.403
05/18/2024 08:00:00 AM,695.516,25.501,1.426,236.16,73.767,255.055,0,NA,NA,NA,NA,8.994,NA,4.518,19.467,7.851
05/18/2024 09:00:00 AM,695.662,26.049,1.522,352.609,76.585,232.692,0,NA,NA,NA,NA,15.317,NA,6.782,31.757,13.281
05/18/2024 10:00:00 AM,696.05,26.743,2.12,355.458,75.981,304.096,0,NA,NA,NA,NA,40.972,NA,3.328,33.122,13.973
05/18/2024 11:00:00 AM,695.972,27.449,5.052,325.674,75.578,462.84,0,NA,NA,NA,NA,55.992,NA,1.313,19.629,10.533
05/18/2024 12:00:00 PM,695.459,28.051,5.158,330.885,73.255,484.686,0,NA,NA,NA,NA,57.799,NA,1.224,16.397,9.367
05/18/2024 01:00:00 PM,695.171,28.873,4.532,301.807,69.403,431.519,0,NA,NA,NA,NA,52.517,NA,1.083,15.467,8.476
05/18/2024 02:00:00 PM,694.431,28.777,4.265,321.973,68.577,282.25,0,NA,NA,NA,NA,44.617,NA,1.199,12.462,7.178
05/18/2024 03:00:00 PM,693.931,28.473,4.441,334.664,70.618,237.784,0,NA,NA,NA,NA,41.544,NA,1.387,11.091,6.717
05/18/2024 04:00:00 PM,693.453,28.477,3.279,343.388,68.693,198.521,0,NA,NA,NA,NA,41.098,NA,1.482,10.446,6.079
05/18/2024 05:00:00 PM,693.561,28.755,1.69,313.062,66.316,108.733,0,NA,NA,NA,NA,40.211,NA,1.259,10.708,5.552
05/18/2024 06:00:00 PM,693.682,27.945,1.622,306.523,71.001,32.866,0,NA,NA,NA,NA,36.953,NA,1.425,15.036,6.752
05/18/2024 07:00:00 PM,694.345,27.171,1.154,21.163,75.278,0.773,0,NA,NA,NA,NA,14.55,NA,2.48,27.099,10.516
05/18/2024 08:00:00 PM,694.907,26.781,1.689,97.73,75.183,0,0,NA,NA,NA,NA,21.521,NA,2.329,22.568,9.532
05/18/2024 09:00:00 PM,695.203,26.47,1.699,41.679,73.267,0,0,NA,NA,NA,NA,20.552,NA,2.456,20.458,8.947
05/18/2024 10:00:00 PM,695.736,25.836,0.914,8.326,74.548,0,0,NA,NA,NA,NA,14.204,NA,2.501,20.352,9.337
05/18/2024 11:00:00 PM,695.817,25.3,0.702,258.569,75.471,0,0,NA,NA,NA,NA,9.215,NA,2.612,21.575,10.517
05/19/2024 12:00:00 AM,695.608,24.852,0.705,163.065,76.587,0,0,NA,NA,NA,NA,4.384,NA,2.894,27.394,13.421
05/19/2024 01:00:00 AM,695.292,23.904,1.089,41.269,79.557,0,0,NA,NA,NA,NA,11.662,NA,3.579,18.326,8.397
05/19/2024 02:00:00 AM,694.822,23.573,0.738,78.4,80.791,0,0,NA,NA,NA,NA,7.425,NA,4.199,16.455,7.683
05/19/2024 03:00:00 AM,694.087,22.932,0.623,61.814,83.592,0,0,NA,NA,NA,NA,4.247,NA,5.096,17.112,8.092
05/19/2024 04:00:00 AM,693.783,22.886,0.78,18.508,82.329,0,0,NA,NA,NA,NA,5.046,NA,4.667,16.115,7.24
05/19/2024 05:00:00 AM,693.833,22.629,0.556,14.98,82.733,0,0,NA,NA,NA,NA,3.926,NA,4.258,13.541,6.821
05/19/2024 06:00:00 AM,693.729,22.887,1.328,223.85,82.14,2.481,0,NA,NA,NA,NA,4.332,NA,4.845,15.529,7.649
05/19/2024 07:00:00 AM,693.766,23.477,1.338,183.574,80.246,121.606,0,NA,NA,NA,NA,6.646,NA,5.506,17.947,8.765
05/19/2024 08:00:00 AM,694.156,25.597,1.117,46.528,74.108,249.657,0,NA,NA,NA,NA,9.325,NA,5.374,21.749,10.6
05/19/2024 09:00:00 AM,694.702,27.08,1.297,22.732,69.544,403.309,0,NA,NA,NA,NA,21.944,NA,5.09,19.422,8.848
05/19/2024 10:00:00 AM,694.616,28.707,1.894,280.299,62.076,410.172,0,NA,NA,NA,NA,42.83,NA,3.755,17.585,7.213
05/19/2024 11:00:00 AM,694.125,29.273,3.072,353.989,61.028,435.193,0,NA,NA,NA,NA,60.832,NA,3.487,16.881,7.692
05/19/2024 12:00:00 PM,693.807,29.089,3.192,332.153,65.638,256.891,0,NA,NA,NA,NA,55.304,NA,2.907,15.339,6.768
05/19/2024 01:00:00 PM,693.578,28.677,4.378,320.707,71.279,246,0,NA,NA,NA,NA,50.119,NA,3.066,16.848,8.132
05/19/2024 02:00:00 PM,693.081,29.034,4.267,334.165,70.906,314.247,0,NA,NA,NA,NA,50.373,NA,2.892,17.636,10.608
05/19/2024 03:00:00 PM,692.629,29.045,4.504,320.296,69.707,309.268,0,NA,NA,NA,NA,50.997,NA,3.472,17.881,11.537
05/19/2024 04:00:00 PM,692.353,28.511,3.1,332.368,68.716,151.283,0,NA,NA,NA,NA,47.523,NA,3.254,12.867,7.847
05/19/2024 05:00:00 PM,692.14,28.877,1.885,302.364,68.268,100.774,0,NA,NA,NA,NA,47.448,NA,3.057,13.708,8.283
05/19/2024 06:00:00 PM,692.273,28.58,1.602,310.092,71.956,48.139,0,NA,NA,NA,NA,41.496,NA,3.778,14.614,8.787
05/19/2024 07:00:00 PM,692.716,27.65,1.646,351.585,75.846,0.676,0,NA,NA,NA,NA,23.731,NA,4.626,21.152,10.771
05/19/2024 08:00:00 PM,693.227,27.159,1.113,92.367,78.347,0,0,NA,NA,NA,NA,25.111,NA,5.005,23.208,10.844
05/19/2024 09:00:00 PM,693.632,26.741,1.23,91.575,79.401,0,0,NA,NA,NA,NA,21.058,NA,4.891,21.785,10.827
05/19/2024 10:00:00 PM,693.932,25.96,1.648,28.265,80.5,0,0,NA,NA,NA,NA,21.867,NA,4.215,18.206,9.973
05/19/2024 11:00:00 PM,694.199,26.017,1.345,62.007,76.961,0,0,NA,NA,NA,NA,19.863,NA,4.577,15.85,8.437
05/20/2024 12:00:00 AM,694.076,25.47,1.023,66.543,77.786,0,0,NA,NA,NA,NA,17.071,NA,4.345,14.623,8.078
05/20/2024 01:00:00 AM,693.755,24.871,1.398,64.376,78.102,0,0,NA,NA,NA,NA,17.903,NA,2.516,13.567,6.956
05/20/2024 02:00:00 AM,693.273,24.762,1.172,95.045,76.112,0,0,NA,NA,NA,NA,20.799,NA,1.156,10.623,5.769
05/20/2024 03:00:00 AM,693.007,24.577,1.232,82.42,76.397,0,0,NA,NA,NA,NA,16.108,NA,1.6,11.234,5.949
05/20/2024 04:00:00 AM,693.184,24.296,0.835,50.394,77.148,0,0,NA,NA,NA,NA,13.637,NA,1.261,10.977,5.777
05/20/2024 05:00:00 AM,692.94,23.896,0.669,243.804,80.494,0,0,NA,NA,NA,NA,5.43,NA,3.153,13.213,7.028
05/20/2024 06:00:00 AM,692.918,23.357,0.857,188.608,83.736,1.369,0,NA,NA,NA,NA,3.926,NA,3.99,20.629,9.461
05/20/2024 07:00:00 AM,693.199,24.063,1.233,55.309,76.936,81.731,0,NA,NA,NA,NA,5.384,NA,2.34,21.294,9.095
05/20/2024 08:00:00 AM,693.435,26.549,1.317,343.675,68.809,235.898,0,NA,NA,NA,NA,15.709,NA,1.382,16.759,7.265
05/20/2024 09:00:00 AM,693.506,27.579,1.405,251.001,71.634,347.198,0,NA,NA,NA,NA,35.252,NA,1.79,24.089,11.645
05/20/2024 10:00:00 AM,693.32,28.877,1.664,265.77,65.607,425.961,0,NA,NA,NA,NA,65.614,NA,0.634,27.257,11.538
05/20/2024 11:00:00 AM,693.008,30.655,2.783,351.601,58.592,501.377,0,NA,NA,NA,NA,72.174,NA,0.418,17.722,8.588
05/20/2024 12:00:00 PM,692.539,30.642,4.419,301.626,63.988,510.577,0,NA,NA,NA,NA,69.188,NA,0.644,18.306,8.867
05/20/2024 01:00:00 PM,691.996,31.175,4.787,321.601,61.066,536.177,0,NA,NA,NA,NA,61.07,NA,0.507,14.677,7.823
05/20/2024 02:00:00 PM,691.434,31.232,6.02,328.463,61.359,443.909,0,NA,NA,NA,NA,55.988,NA,-999,14.166,7.392
05/20/2024 03:00:00 PM,691.143,30.317,6.047,324.217,66.714,345.776,0,NA,NA,NA,NA,57.823,NA,0.425,16.321,9.729
05/20/2024 04:00:00 PM,691.136,29.536,5.329,320.321,68.421,164.542,0,NA,NA,NA,NA,63.141,NA,0.693,15.781,9.676
05/20/2024 05:00:00 PM,691.247,28.324,4.05,319.595,67.619,41.792,0,NA,NA,NA,NA,43.654,NA,1.027,19.776,8.703
05/20/2024 06:00:00 PM,691.326,27.593,1.951,359.096,68.509,6.734,0,NA,NA,NA,NA,25.922,NA,0.932,25.767,11.642
05/20/2024 07:00:00 PM,692.078,26.801,1.769,323.94,71.628,0.064,0,NA,NA,NA,NA,21.662,NA,1.056,25.844,9.74
05/20/2024 08:00:00 PM,693.151,26.628,2.551,97.386,67.903,0,0,NA,NA,NA,NA,17.012,NA,1.259,18.332,5.862
05/20/2024 09:00:00 PM,693.626,26.398,1.581,78.666,70.715,0,0,NA,NA,NA,NA,16.283,NA,1.347,17.156,7.049
05/20/2024 10:00:00 PM,693.784,26.217,1.764,59.111,70.754,0,0,NA,NA,NA,NA,14.341,NA,1.729,16.799,6.592
05/20/2024 11:00:00 PM,694.047,25.637,1.117,93.761,74.693,0,0,NA,NA,NA,NA,7.413,NA,3.506,17.998,8.025
05/21/2024 12:00:00 AM,693.94,25.399,1.012,63.465,74.014,0,0,NA,NA,NA,NA,10.286,NA,1.967,14.467,6.084
05/21/2024 01:00:00 AM,693.372,24.414,0.866,229.115,82.016,0,0,NA,NA,NA,NA,3.926,NA,8.219,21.105,10.237
05/21/2024 02:00:00 AM,693.235,23.836,0.988,347.575,84.371,0,0,NA,NA,NA,NA,3.926,NA,12.064,21.791,10.786
05/21/2024 03:00:00 AM,693.213,23.904,1.21,330.38,81.506,0,0,NA,NA,NA,NA,3.938,NA,6.836,17.119,8.215
05/21/2024 04:00:00 AM,693.676,23.363,0.75,351.046,85.403,0,0,NA,NA,NA,NA,3.926,NA,5.125,16.118,7.655
05/21/2024 05:00:00 AM,693.708,23.011,1.049,12.013,89.463,0,0.4,NA,NA,NA,NA,3.926,NA,3.993,15.801,7.867
05/21/2024 06:00:00 AM,694.274,22.29,1.319,82.949,94.243,0,2,NA,NA,NA,NA,3.926,NA,3.7,14.698,6.571
05/21/2024 07:00:00 AM,694.774,21.946,1.468,323.951,94.369,1.707,0.4,NA,NA,NA,NA,4.257,NA,3.89,15.247,6.011
05/21/2024 08:00:00 AM,695.398,21.865,1.016,19.897,94.053,18.044,0.4,NA,NA,NA,NA,3.926,NA,4.442,22.885,6.495
05/21/2024 09:00:00 AM,695.673,22.452,1.051,66.933,92.937,67.263,0,NA,NA,NA,NA,6.539,NA,4.67,23.765,6.947
05/21/2024 10:00:00 AM,695.807,23.306,1.445,269.407,90.145,117.546,0,NA,NA,NA,NA,12.141,NA,7.312,15.377,6.792
05/21/2024 11:00:00 AM,695.575,24.063,1.871,245.164,90.055,248.9,0,NA,NA,NA,NA,13.309,NA,7.439,28.198,12.88
05/21/2024 12:00:00 PM,695.031,26.673,1.337,21.236,80.162,319.515,0,NA,NA,NA,NA,40.897,NA,6.339,29.713,15.598
05/21/2024 01:00:00 PM,694.274,27.205,1.868,258.782,75.427,354.025,0,NA,NA,NA,NA,84.755,NA,5.5,24.281,15.517
05/21/2024 02:00:00 PM,693.09,28.1,3.435,354.657,71.982,282.282,0,NA,NA,NA,NA,85.74,NA,2.708,17.253,11.098
05/21/2024 03:00:00 PM,692.359,27.467,4.696,322.588,75.806,274.275,0,NA,NA,NA,NA,47.941,NA,2.408,8.773,4.056
05/21/2024 04:00:00 PM,691.974,26.812,3.548,326.536,78.199,210.829,0,NA,NA,NA,NA,36.238,NA,2.491,6.19,2.431
05/21/2024 05:00:00 PM,692.169,26.108,4,335.949,81.187,109.168,0,NA,NA,NA,NA,33.016,NA,2.47,5.916,2.184
05/21/2024 06:00:00 PM,693.06,25.015,4.15,313.342,83.535,15.66,0,NA,NA,NA,NA,31.478,NA,2.938,5.386,2.376
05/21/2024 07:00:00 PM,693.745,24.386,2.079,318.622,86.578,0.241,0,NA,NA,NA,NA,27.998,NA,3.173,6.167,2.621
05/21/2024 08:00:00 PM,694.355,24.295,1.462,31.192,87.916,0,0,NA,NA,NA,NA,15.788,NA,3.363,10.257,3.705
05/21/2024 09:00:00 PM,694.781,24.206,1.315,73.419,87.661,0,0,NA,NA,NA,NA,13.63,NA,3.139,11.377,4.308
05/21/2024 10:00:00 PM,695.252,24.095,1.726,86.528,87.219,0,0,NA,NA,NA,NA,12.698,NA,3.765,11.57,4.581
05/21/2024 11:00:00 PM,695.593,23.842,2.685,74.322,85.402,0,0,NA,NA,NA,NA,20.707,NA,3.121,8.315,3.508
05/22/2024 12:00:00 AM,695.29,23.53,2.061,73.276,85.506,0,0,NA,NA,NA,NA,24.131,NA,2.86,8.699,3.386
05/22/2024 01:00:00 AM,694.997,23.359,1.021,70.758,85.772,0,0,NA,NA,NA,NA,18.708,NA,2.468,12.075,4.23
05/22/2024 02:00:00 AM,694.392,22.89,1.116,54.048,88.321,0,0,NA,NA,NA,NA,9.254,NA,3.634,12.757,4.928
05/22/2024 03:00:00 AM,693.912,22.128,0.731,23.93,91.097,0,0,NA,NA,NA,NA,6.501,NA,2.882,15.428,4.581
05/22/2024 04:00:00 AM,693.622,21.93,0.923,181.854,92.976,0,0,NA,NA,NA,NA,3.926,NA,4.922,15.444,5.643
05/22/2024 05:00:00 AM,693.972,21.52,0.738,262.214,93.138,0,0,NA,NA,NA,NA,3.926,NA,4.46,16.603,5.549
05/22/2024 06:00:00 AM,694.622,21.368,0.713,248.996,94.982,0.644,0,NA,NA,NA,NA,3.926,NA,7.424,23.632,9.571
05/22/2024 07:00:00 AM,695.001,22.446,1.224,172.983,89.898,105.366,0,NA,NA,NA,NA,3.926,NA,6.698,21.149,8.286
05/22/2024 08:00:00 AM,695.272,24.539,1.472,348.855,81.18,235.045,0,NA,NA,NA,NA,3.926,NA,4.216,25.078,8.537
05/22/2024 09:00:00 AM,695.394,26.289,1.706,352.026,77.569,360.598,0,NA,NA,NA,NA,16.585,NA,3.972,25.612,9.761
05/22/2024 10:00:00 AM,695.549,27.839,2.395,328.739,71.07,462.759,0,NA,NA,NA,NA,44.451,NA,3.473,27.8,11.829
05/22/2024 11:00:00 AM,695.284,29.362,4.206,336.282,63.11,532.327,0,NA,NA,NA,NA,66.235,NA,1.553,14.218,6.5
05/22/2024 12:00:00 PM,694.91,29.059,5.633,327.191,69.459,549.485,0,NA,NA,NA,NA,61.212,NA,1.063,12.692,5.684
05/22/2024 01:00:00 PM,694.502,29.291,5.385,334.907,68.853,509.32,0,NA,NA,NA,NA,55.343,NA,1.21,10.144,5.114
05/22/2024 02:00:00 PM,693.922,29.469,5.449,333.458,68.302,462.92,0,NA,NA,NA,NA,47.458,NA,1.315,9.516,4.703
05/22/2024 03:00:00 PM,693.327,29.894,5.503,319.532,67,429.312,0,NA,NA,NA,NA,44.463,NA,1.62,8.326,4.141
05/22/2024 04:00:00 PM,692.989,30.366,4.559,331.035,65.048,320.305,0,NA,NA,NA,NA,47.607,NA,1.354,8.834,4.341
05/22/2024 05:00:00 PM,692.996,28.948,2.94,317.171,67.806,145.692,0,NA,NA,NA,NA,39.329,NA,1.591,24.545,7.441
05/22/2024 06:00:00 PM,693.369,27.437,2.772,96.571,76.345,14.177,0,NA,NA,NA,NA,30.761,NA,1.999,12.997,5.973
05/22/2024 07:00:00 PM,694.086,26.017,3.772,347.414,80.509,0,0,NA,NA,NA,NA,28.588,NA,2.466,9.659,4.392
05/22/2024 08:00:00 PM,694.74,24.679,2.182,321.708,83.386,0,0,NA,NA,NA,NA,24.657,NA,3.096,8.139,3.866
05/22/2024 09:00:00 PM,695.667,24.589,1.376,28.425,84.441,0,0,NA,NA,NA,NA,25.628,NA,2.788,10.214,4.446
05/22/2024 10:00:00 PM,696.228,24.439,1.184,58.014,87.385,0,0,NA,NA,NA,NA,13.892,NA,3.907,11.617,5.31
05/22/2024 11:00:00 PM,696.405,24.346,1.283,39.249,88.201,0,0,NA,NA,NA,NA,11.064,NA,3.007,12.122,5.029
05/23/2024 12:00:00 AM,696.212,23.957,1.206,28.39,89.245,0,0,NA,NA,NA,NA,5.26,NA,3.225,13.459,5.08
05/23/2024 01:00:00 AM,695.912,23.848,1.114,58.484,89.281,0,0,NA,NA,NA,NA,4.565,NA,3.019,13.284,5.086
05/23/2024 02:00:00 AM,695.488,23.559,1.302,78.771,90.599,0,0,NA,NA,NA,NA,3.926,NA,3.656,14.222,5.106
05/23/2024 03:00:00 AM,695.128,23.247,1.221,37.43,91.324,0,0,NA,NA,NA,NA,3.926,NA,3.101,15.911,5.295
05/23/2024 04:00:00 AM,694.986,23.292,1.048,28.838,91.358,0,0,NA,NA,NA,NA,5.068,NA,3.344,13.887,5.116
05/23/2024 05:00:00 AM,694.814,23.274,0.974,76.028,90.227,0,0,NA,NA,NA,NA,5.117,NA,3.035,15.217,5.202
05/23/2024 06:00:00 AM,695.065,22.934,0.985,23.694,91.091,1.45,0,NA,NA,NA,NA,3.926,NA,3.322,17.663,5.782
05/23/2024 07:00:00 AM,695.724,23.357,0.957,92.597,89.359,56.066,0,NA,NA,NA,NA,3.926,NA,4.259,20.214,6.844
05/23/2024 08:00:00 AM,696.213,24.35,1.173,243.923,88.5,124.925,0,NA,NA,NA,NA,3.926,NA,8.252,23.866,9.367
05/23/2024 09:00:00 AM,696.241,25.386,1.266,305.628,85.568,187.485,0,NA,NA,NA,NA,5.64,NA,10.123,33.692,13.417
05/23/2024 10:00:00 AM,695.941,27.67,1.626,264.175,78,380.947,0,NA,NA,NA,NA,34.082,NA,7.491,44.863,18.641
05/23/2024 11:00:00 AM,695.928,28.125,3.422,261.088,73.56,363.659,0,NA,NA,NA,NA,59.716,NA,3.653,25.97,10.347
05/23/2024 12:00:00 PM,695.944,28.038,6.14,326.082,76.541,485.637,0,NA,NA,NA,NA,47.743,NA,2.333,-999,-999
05/23/2024 01:00:00 PM,695.656,27.73,4.441,331.441,76.325,189.595,0,NA,NA,NA,NA,34.632,NA,2.477,-999,-999
05/23/2024 02:00:00 PM,695.108,27.968,4.228,331.628,75.726,419.871,0,NA,NA,NA,NA,33.087,NA,2.629,-999,-999
05/23/2024 03:00:00 PM,694.472,28.224,3.675,348.091,73.098,224.073,0,NA,NA,NA,NA,35.818,NA,2.304,-999,-999
05/23/2024 04:00:00 PM,694.133,27.83,3.508,359.26,75.242,113.792,0,NA,NA,NA,NA,31.435,NA,3.046,-999,-999
05/23/2024 05:00:00 PM,693.929,27.381,3.191,325.338,77.982,89.851,0,NA,NA,NA,NA,31.614,NA,3.106,-999,-999
05/23/2024 06:00:00 PM,694.532,26.833,2.977,341.558,81.679,50.073,0,NA,NA,NA,NA,28.112,NA,2.967,-999,-999
05/23/2024 07:00:00 PM,694.78,26.255,2.248,342.165,84.332,0.08,0,NA,NA,NA,NA,18.949,NA,3.64,-999,-999
05/23/2024 08:00:00 PM,695.208,25.527,1.345,24.241,86.946,0,0,NA,NA,NA,NA,14.424,NA,3.417,-999,-999
05/23/2024 09:00:00 PM,695.606,24.859,1.293,16.232,87.972,0,0,NA,NA,NA,NA,10.084,NA,3.281,-999,-999
05/23/2024 10:00:00 PM,696.401,24.418,1.424,17.145,87.887,0,0,NA,NA,NA,NA,7.113,NA,3.089,-999,-999
05/23/2024 11:00:00 PM,696.766,24.225,1.152,103.407,87.773,0,0,NA,NA,NA,NA,5.427,NA,3.007,-999,-999
05/24/2024 12:00:00 AM,696.7,23.756,1.605,29.893,89.096,0,0,NA,NA,NA,NA,5.81,NA,2.953,-999,-999
05/24/2024 01:00:00 AM,696.388,23.52,1.521,68.533,87.966,0,0,NA,NA,NA,NA,6.883,NA,2.222,-999,-999
05/24/2024 02:00:00 AM,696.017,23.458,1.523,78.725,86.979,0,0,NA,NA,NA,NA,6.503,NA,2.146,-999,-999
05/24/2024 03:00:00 AM,695.547,23.481,1.747,56.829,86.06,0,0,NA,NA,NA,NA,6.71,NA,2.148,-999,-999
05/24/2024 04:00:00 AM,695.327,23.063,1.304,76.292,89.283,0,0,NA,NA,NA,NA,3.926,NA,3.293,-999,-999
05/24/2024 05:00:00 AM,695.255,23.113,1.171,82.137,88.94,0,0,NA,NA,NA,NA,3.926,NA,2.526,-999,-999
05/24/2024 06:00:00 AM,695.601,23.234,1.266,47.035,87.392,0.499,0,NA,NA,NA,NA,3.926,NA,2.189,-999,-999
05/24/2024 07:00:00 AM,695.582,23.197,1.281,52.289,88.625,17.271,0,NA,NA,NA,NA,3.926,NA,2.81,-999,-999
05/24/2024 08:00:00 AM,695.728,23.742,1.099,34.478,87.157,105.382,0,NA,NA,NA,NA,7.386,NA,2.196,-999,-999
05/24/2024 09:00:00 AM,696.053,25.105,1.665,304.555,84.705,192.286,0,NA,NA,NA,NA,12.304,NA,3.711,-999,-999
05/24/2024 10:00:00 AM,696.167,26.944,1.473,267.35,78.412,288.34,0,NA,NA,NA,NA,26.313,NA,5.746,-999,-999
05/24/2024 11:00:00 AM,695.781,28.44,2.033,303.773,69.645,532.117,0,NA,NA,NA,NA,58.405,NA,3.084,-999,-999
05/24/2024 12:00:00 PM,695.262,28.756,4.728,320.006,70.449,579.548,0,NA,NA,NA,NA,52.212,NA,1.839,-999,-999
05/24/2024 01:00:00 PM,695.066,28.791,4.826,308.132,71.397,445.939,0,NA,NA,NA,NA,35.66,NA,1.537,-999,-999
05/24/2024 02:00:00 PM,694.638,27.602,5.417,337.032,76.233,255.522,0,NA,NA,NA,NA,32.874,NA,2.06,-999,-999
05/24/2024 03:00:00 PM,694.286,25.928,4.259,346.882,84.539,143.534,0,NA,NA,NA,NA,32.899,NA,2.534,-999,-999
05/24/2024 04:00:00 PM,693.939,25.477,4.169,345.148,84.862,103.256,0,NA,NA,NA,NA,34.38,NA,2.842,-999,-999
05/24/2024 05:00:00 PM,693.867,25.017,2.846,348.222,85.864,90.624,0,NA,NA,NA,NA,30.081,NA,2.634,-999,-999
05/24/2024 06:00:00 PM,694.282,25.076,2.009,315.402,85.146,35.621,0,NA,NA,NA,NA,17.182,NA,2.643,-999,-999
05/24/2024 07:00:00 PM,694.453,25.036,1.402,35.79,85.54,1.997,0,NA,NA,NA,NA,16.767,NA,2.978,-999,-999
05/24/2024 08:00:00 PM,694.887,24.819,1.282,60.02,86.981,0,0,NA,NA,NA,NA,14.66,NA,2.919,-999,-999
05/24/2024 09:00:00 PM,695.521,24.538,1.283,66.393,88.896,0,0,NA,NA,NA,NA,8.327,NA,2.7,-999,-999
05/24/2024 10:00:00 PM,695.966,24.336,1.077,73.807,89.488,0,0,NA,NA,NA,NA,7.125,NA,2.991,-999,-999
05/24/2024 11:00:00 PM,696.243,24.018,0.995,94.803,90.642,0,0,NA,NA,NA,NA,5.579,NA,3.084,-999,-999
05/25/2024 12:00:00 AM,695.858,23.413,1.505,27.653,91.596,0,0,NA,NA,NA,NA,5.422,NA,2.519,-999,-999
05/25/2024 01:00:00 AM,696.105,23.177,1.379,59.54,91.73,0,0,NA,NA,NA,NA,3.943,NA,1.868,-999,-999
05/25/2024 02:00:00 AM,695.671,23.038,1.092,93.646,91.289,0,0,NA,NA,NA,NA,3.926,NA,1.793,-999,-999
